OrderID,Product,Category,Quantity,Price,Date,CustomerID
5626,Socks,Accessories,3,12.58,2024-01-12,545
5627,Hoodie,Clothing,3,6.62,2024-12-02,537
5628,Hoodie,Clothing,4,19,2024-04-04,503
5629,Canvas Shoes,Shoe,2,34.1,2024-05-08,545
5630,Running Shoes,Shoe,5,49.15,2024-01-11,519
5631,Jeans,Clothing,3,11.21,2024-09-28,512
5632,Socks,Accessories,5,52.4,2024-12-22,519
5633,Leather Belt,Accessories,7,28.57,2024-04-01,549
5634,Leather Belt,Accessories,9,31.07,2024-01-09,511
5635,Running Shoes,Shoe,2,83.08,2024-05-02,503
5636,Smartwatch,Accessories,9,98.76,2024-09-20,502
5637,Cap,Accessories,6,49.07,2024-10-07,546
5638,Golf Shoes,Shoe,6,35.57,2024-04-28,526
5639,Jeans,Clothing,3,93.49,2024-07-08,522
5640,Socks,Accessories,9,52.54,2024-10-05,517
5641,Running Shoes,Shoe,4,74.38,2024-10-26,534
5642,Golf Shoes,Shoe,5,44.31,2024-02-25,515
5643,Canvas Shoes,Shoe,3,24.24,2024-07-14,512
5644,Sunglasses,Accessories,5,67.21,2024-01-23,516
5645,Running Shoes,Shoe,8,68.16,2024-09-21,516
5646,Cotton T-Shirt,Clothing,8,48.72,2024-09-01,539
5647,Running Shoes,Shoe,8,30.65,2024-09-16,506
5648,Running Shoes,Shoe,6,84.02,2024-08-18,546
5649,Smartwatch,Accessories,1,31.16,2024-07-28,508
5650,Shirt,Clothing,6,67.61,2024-06-10,525
5651,Canvas Shoes,Shoe,7,41.48,2024-12-19,519
5652,Socks,Accessories,9,49.89,2024-06-18,519
5653,Socks,Accessories,8,25.08,2024-12-04,512
5654,Cap,Accessories,8,66.7,2024-10-16,509
5655,Knee Length Shorts,Clothing,7,26.45,2024-08-14,541
5656,Cap,Accessories,2,51.14,2024-12-26,529
5657,Sunglasses,Accessories,1,36.2,2024-12-28,527
5658,Cap,Accessories,2,96.54,2024-02-12,505
5659,Golf Shoes,Shoe,6,98.31,2024-07-13,526
5660,Jacket,Clothing,2,76.58,2024-01-12,530
5661,Knee Length Shorts,Clothing,4,98.47,2024-09-28,514
5662,Jacket,Clothing,3,15.79,2024-03-02,533
5663,Golf Shoes,Shoe,6,99.27,2024-01-17,535
5664,Leather Belt,Accessories,8,14.84,2024-09-27,511
5665,Running Shoes,Shoe,6,44.47,2024-01-26,504
5666,Jeans,Clothing,2,27.7,2024-02-14,533
5667,Canvas Shoes,Shoe,5,95.62,2024-05-24,506
5668,Shirt,Clothing,6,65.4,2024-03-05,528
5669,Canvas Shoes,Shoe,9,61.73,2024-12-15,510
5670,Jacket,Clothing,6,99.76,2024-10-12,536
5671,Golf Shoes,Shoe,5,63.18,2024-03-08,549
5672,Sunglasses,Accessories,1,66.39,2024-12-27,526
5673,Smartwatch,Accessories,5,9.25,2024-10-26,530
5674,Golf Shoes,Shoe,5,86.61,2024-04-05,522
5675,Socks,Accessories,6,97.16,2024-02-29,505
5676,Leather Belt,Accessories,7,96.23,2024-09-13,502
5677,Golf Shoes,Shoe,4,26.01,2024-01-19,533
5678,Canvas Shoes,Shoe,7,26.46,2024-02-02,516
5679,Running Shoes,Shoe,5,39.77,2024-03-31,507
5680,Golf Shoes,Shoe,6,34.47,2024-08-25,521
5681,Socks,Accessories,4,34.03,2024-01-24,535
5682,Cotton T-Shirt,Clothing,8,62.5,2024-08-14,546
5683,Sunglasses,Accessories,9,81.53,2024-12-04,522
5684,Running Shoes,Shoe,2,93.99,2024-09-21,548
5685,Running Shoes,Shoe,4,11.45,2024-01-06,522
5686,Cap,Accessories,8,31.41,2024-02-27,506
5687,Sunglasses,Accessories,8,29.23,2024-04-09,533
5688,Running Shoes,Shoe,9,38.96,2024-05-01,539
5689,Leather Belt,Accessories,3,45.31,2024-12-22,543
5690,Canvas Shoes,Shoe,1,41.97,2024-06-05,525
5691,Jeans,Clothing,9,95.45,2024-07-19,518
5692,Cap,Accessories,1,46.53,2024-08-12,541
5693,Leather Belt,Accessories,3,57.4,2024-09-23,535
5694,Jacket,Clothing,3,76.12,2024-05-30,524
5695,Cap,Accessories,9,73.88,2024-09-13,540
5696,Shirt,Clothing,1,60.38,2024-03-21,540
5697,Running Shoes,Shoe,7,86.78,2024-04-09,523
5698,Leather Belt,Accessories,2,64.3,2024-04-14,533
5699,Running Shoes,Shoe,7,88.1,2024-09-08,529
5700,Leather Belt,Accessories,1,33.76,2024-05-12,510
5701,Cap,Accessories,8,17.54,2024-04-08,515
5702,Socks,Accessories,2,82.85,2024-06-26,510
5703,Jeans,Clothing,3,41.34,2024-09-21,526
5704,Knee Length Shorts,Clothing,8,66.85,2024-05-11,540
5705,Socks,Accessories,3,75.04,2024-07-17,529
5706,Jeans,Clothing,1,36.04,2024-07-11,534
5707,Hoodie,Clothing,9,52.99,2024-07-26,518
5708,Socks,Accessories,8,90.02,2024-02-26,502
5709,Cap,Accessories,4,88.58,2024-09-18,525
5710,Hoodie,Clothing,8,76.19,2024-08-17,521
5711,Canvas Shoes,Shoe,5,77.46,2024-05-21,531
5712,Knee Length Shorts,Clothing,3,90.28,2024-03-03,522
5713,Socks,Accessories,1,74.95,2024-04-27,509
5714,Sunglasses,Accessories,5,37.26,2024-11-16,527
5715,Hoodie,Clothing,6,16.47,2024-11-03,525
5716,Leather Belt,Accessories,4,45.08,2024-11-16,525
5717,Running Shoes,Shoe,7,13.3,2024-09-01,527
5718,Socks,Accessories,3,16,2024-12-21,510
5719,Canvas Shoes,Shoe,7,95.27,2024-05-15,530
5720,Smartwatch,Accessories,1,69.21,2024-04-05,504
5721,Running Shoes,Shoe,7,85.9,2024-08-12,521
5722,Cap,Accessories,1,66.08,2024-01-08,530
5723,Socks,Accessories,1,44.76,2024-01-14,533
5724,Cap,Accessories,2,7.39,2024-01-24,543
5725,Sunglasses,Accessories,2,95.8,2024-07-10,526
5726,Smartwatch,Accessories,4,11.74,2024-08-28,502
5727,Running Shoes,Shoe,1,62.97,2024-12-14,523
5728,Smartwatch,Accessories,4,14.71,2024-01-25,531
5729,Shirt,Clothing,2,31.99,2024-05-08,504
5730,Jeans,Clothing,4,22.65,2024-03-27,547
5731,Smartwatch,Accessories,4,57.6,2024-08-20,520
5732,Knee Length Shorts,Clothing,9,89.27,2024-10-15,525
5733,Jacket,Clothing,9,65.38,2024-02-25,545
5734,Smartwatch,Accessories,1,68.1,2024-07-08,501
5735,Canvas Shoes,Shoe,5,91.35,2024-01-28,502
5736,Cotton T-Shirt,Clothing,7,76.2,2024-01-29,506
5737,Canvas Shoes,Shoe,4,87.27,2024-10-05,507
5738,Cotton T-Shirt,Clothing,5,44.56,2024-06-20,504
5739,Cap,Accessories,2,87.21,2024-02-07,518
5740,Sunglasses,Accessories,3,66.36,2024-10-25,541
5741,Golf Shoes,Shoe,7,17.88,2024-09-22,543
5742,Shirt,Clothing,7,8.68,2024-01-27,505
5743,Hoodie,Clothing,4,28.18,2024-05-15,525
5744,Canvas Shoes,Shoe,1,40.94,2024-08-23,501
5745,Shirt,Clothing,1,84.57,2024-09-01,534
5746,Shirt,Clothing,4,75.42,2024-03-25,503
5747,Cap,Accessories,4,95.76,2024-01-13,517
5748,Canvas Shoes,Shoe,6,58.12,2024-02-27,532
5749,Shirt,Clothing,7,76.04,2024-09-15,524
5750,Hoodie,Clothing,9,31.15,2024-04-09,502
5751,Jeans,Clothing,9,69.56,2024-04-13,501
5752,Cap,Accessories,5,72.08,2024-09-17,534
5753,Jacket,Clothing,3,85.6,2024-10-04,508
5754,Leather Belt,Accessories,3,55.96,2024-03-06,545
5755,Jacket,Clothing,6,66.66,2024-03-29,546
5756,Jeans,Clothing,1,24.29,2024-10-22,544
5757,Knee Length Shorts,Clothing,7,74.99,2024-03-28,509
5758,Shirt,Clothing,3,84.65,2024-01-05,528
5759,Running Shoes,Shoe,5,61.41,2024-05-23,519
5760,Knee Length Shorts,Clothing,7,15.99,2024-04-26,520
5761,Smartwatch,Accessories,7,34.72,2024-09-27,507
5762,Running Shoes,Shoe,9,50.17,2024-07-23,542
5763,Jacket,Clothing,1,69.33,2024-03-15,535
5764,Shirt,Clothing,3,35.43,2024-03-20,519
5765,Canvas Shoes,Shoe,9,84.83,2024-01-18,517
5766,Sunglasses,Accessories,8,40.32,2024-08-04,540
5767,Jacket,Clothing,2,9.07,2024-04-11,518
5768,Hoodie,Clothing,8,80.43,2024-05-11,507
5769,Golf Shoes,Shoe,8,66.2,2024-11-04,527
5770,Jeans,Clothing,2,81.19,2024-02-27,539
5771,Socks,Accessories,8,38.14,2024-04-21,530
5772,Socks,Accessories,3,6.67,2024-03-25,523
5773,Canvas Shoes,Shoe,7,12.01,2024-11-26,520
5774,Golf Shoes,Shoe,9,15.62,2024-11-09,523
5775,Golf Shoes,Shoe,4,81.49,2024-04-25,526
5776,Running Shoes,Shoe,6,33.64,2024-11-10,548
5777,Smartwatch,Accessories,9,99.8,2024-06-10,547
5778,Hoodie,Clothing,5,77.05,2024-10-12,514
5779,Running Shoes,Shoe,1,62.11,2024-11-19,548
5780,Socks,Accessories,3,98.44,2024-07-24,531
5781,Canvas Shoes,Shoe,9,35.05,2024-11-26,527
5782,Leather Belt,Accessories,3,20.73,2024-03-08,509
5783,Socks,Accessories,2,75.04,2024-09-04,523
5784,Canvas Shoes,Shoe,4,31.42,2024-02-26,510
5785,Sunglasses,Accessories,5,96.3,2024-06-13,547
5786,Cotton T-Shirt,Clothing,7,98.87,2024-06-14,523
5787,Shirt,Clothing,7,93.01,2024-10-23,510
5788,Shirt,Clothing,9,94.75,2024-01-04,502
5789,Sunglasses,Accessories,8,63.49,2024-10-21,537
5790,Socks,Accessories,2,70.75,2024-12-30,540
5791,Knee Length Shorts,Clothing,8,13.95,2024-04-15,538
5792,Golf Shoes,Shoe,8,77.49,2024-04-17,538
5793,Sunglasses,Accessories,5,24.2,2024-06-18,501
5794,Canvas Shoes,Shoe,3,84.83,2024-09-23,548
5795,Leather Belt,Accessories,9,96.35,2024-09-23,518
5796,Running Shoes,Shoe,7,25.18,2024-02-23,535
5797,Hoodie,Clothing,1,12.41,2024-06-14,507
5798,Running Shoes,Shoe,8,50.97,2024-09-10,544
5799,Golf Shoes,Shoe,5,80.2,2024-10-02,542
5800,Running Shoes,Shoe,6,78.21,2024-06-02,522
5801,Hoodie,Clothing,9,71.2,2024-05-07,525
5802,Cap,Accessories,8,82.97,2024-03-16,542
5803,Smartwatch,Accessories,3,21.62,2024-08-08,523
5804,Golf Shoes,Shoe,5,66.93,2024-09-26,509
5805,Cap,Accessories,4,62.54,2024-05-02,527
5806,Jeans,Clothing,1,19.58,2024-01-25,511
5807,Golf Shoes,Shoe,5,44.37,2024-04-15,527
5808,Canvas Shoes,Shoe,7,85.99,2024-04-15,540
5809,Golf Shoes,Shoe,1,97.32,2024-04-12,528
5810,Leather Belt,Accessories,4,68.22,2024-09-22,518
5811,Socks,Accessories,6,92.58,2024-01-14,536
5812,Knee Length Shorts,Clothing,9,17.54,2024-05-12,534
5813,Knee Length Shorts,Clothing,8,97.63,2024-01-22,513
5814,Hoodie,Clothing,2,8.18,2024-03-15,546
5815,Knee Length Shorts,Clothing,3,55.09,2024-10-11,530
5816,Golf Shoes,Shoe,5,32.65,2024-08-31,528
5817,Leather Belt,Accessories,7,82.32,2024-09-12,522
5818,Leather Belt,Accessories,3,25.67,2024-05-25,524
5819,Leather Belt,Accessories,7,6.1,2024-07-30,547
5820,Smartwatch,Accessories,5,44.39,2024-09-05,530
5821,Golf Shoes,Shoe,6,11.09,2024-02-04,545
5822,Socks,Accessories,6,32.56,2024-11-22,538
5823,Golf Shoes,Shoe,4,66.16,2024-09-09,520
5824,Cap,Accessories,8,33,2024-12-15,506
5825,Running Shoes,Shoe,9,28.35,2024-09-16,533
5826,Golf Shoes,Shoe,2,19.77,2024-11-02,547
5827,Cap,Accessories,9,17.84,2024-12-15,538
5828,Cap,Accessories,4,54.96,2024-10-12,515
5829,Cotton T-Shirt,Clothing,6,69.74,2024-12-15,515
5830,Knee Length Shorts,Clothing,7,48.01,2024-06-29,532
5831,Cotton T-Shirt,Clothing,4,16.74,2024-07-28,514
5832,Running Shoes,Shoe,8,66.54,2024-04-19,542
5833,Hoodie,Clothing,8,57.93,2024-11-25,508
5834,Sunglasses,Accessories,1,41.22,2024-05-21,536
5835,Golf Shoes,Shoe,8,36.35,2024-06-12,522
5836,Jacket,Clothing,3,22.4,2024-03-27,538
5837,Running Shoes,Shoe,5,18.9,2024-05-19,520
5838,Running Shoes,Shoe,8,37.18,2024-11-27,524
5839,Sunglasses,Accessories,6,8.95,2024-06-10,521
5840,Smartwatch,Accessories,4,46.48,2024-01-26,528
5841,Jacket,Clothing,4,62.15,2024-05-13,549
5842,Golf Shoes,Shoe,4,94.46,2024-12-22,523
5843,Golf Shoes,Shoe,6,64.45,2024-04-24,524
5844,Shirt,Clothing,7,64.29,2024-06-29,539
5845,Leather Belt,Accessories,5,40.57,2024-12-27,544
5846,Leather Belt,Accessories,8,17.67,2024-12-24,523
5847,Hoodie,Clothing,7,47.46,2024-05-26,504
5848,Knee Length Shorts,Clothing,8,61.87,2024-12-25,546
5849,Canvas Shoes,Shoe,4,73.78,2024-08-02,504
5850,Running Shoes,Shoe,8,83.48,2024-03-17,530
5851,Leather Belt,Accessories,6,29.31,2024-04-04,548
5852,Canvas Shoes,Shoe,3,27.92,2024-08-05,528
5853,Golf Shoes,Shoe,8,58.7,2024-12-28,531
5854,Cap,Accessories,7,58.77,2024-02-21,533
5855,Golf Shoes,Shoe,5,25.71,2024-09-30,519
5856,Canvas Shoes,Shoe,4,60.81,2024-06-23,510
5857,Hoodie,Clothing,1,37.86,2024-11-08,525
5858,Golf Shoes,Shoe,3,65.73,2024-02-02,537
5859,Running Shoes,Shoe,2,32.65,2024-12-25,513
5860,Canvas Shoes,Shoe,8,61.27,2024-05-11,506
5861,Sunglasses,Accessories,8,77.99,2024-10-01,530
5862,Socks,Accessories,5,98.12,2024-01-07,523
5863,Golf Shoes,Shoe,5,91.55,2024-08-14,536
5864,Running Shoes,Shoe,4,52.84,2024-09-11,516
5865,Shirt,Clothing,1,51.39,2024-10-08,508
5866,Cotton T-Shirt,Clothing,1,46.58,2024-08-23,516
5867,Jeans,Clothing,6,7.64,2024-12-08,511
5868,Shirt,Clothing,4,20.77,2024-12-19,501
5869,Golf Shoes,Shoe,4,10.62,2024-07-02,522
5870,Canvas Shoes,Shoe,3,71.15,2024-07-17,518
5871,Socks,Accessories,9,44.26,2024-07-21,536
5872,Canvas Shoes,Shoe,3,11.06,2024-05-15,511
5873,Canvas Shoes,Shoe,8,70.6,2024-10-14,520
5874,Smartwatch,Accessories,2,66.22,2024-10-16,510
5875,Cotton T-Shirt,Clothing,4,73.4,2024-05-25,548
5876,Cotton T-Shirt,Clothing,1,61.98,2024-07-25,510
5877,Running Shoes,Shoe,5,20.35,2024-02-24,537
5878,Shirt,Clothing,2,10.83,2024-10-25,522
5879,Golf Shoes,Shoe,1,82.63,2024-09-06,511
5880,Running Shoes,Shoe,1,25.5,2024-10-01,535
5881,Shirt,Clothing,2,56.54,2024-07-23,509
5882,Golf Shoes,Shoe,5,51.1,2024-11-08,515
5883,Sunglasses,Accessories,9,92.5,2024-07-10,519
5884,Canvas Shoes,Shoe,6,57.48,2024-12-01,537
5885,Knee Length Shorts,Clothing,4,60.1,2024-01-02,506
5886,Jeans,Clothing,3,35.35,2024-07-03,536
5887,Shirt,Clothing,8,96.08,2024-06-10,544
5888,Knee Length Shorts,Clothing,3,63.18,2024-02-18,505
5889,Cotton T-Shirt,Clothing,1,5.47,2024-03-30,503
5890,Running Shoes,Shoe,4,57.83,2024-09-07,510
5891,Canvas Shoes,Shoe,5,39.57,2024-01-22,513
5892,Jeans,Clothing,5,8.05,2024-07-30,504
5893,Socks,Accessories,5,46,2024-08-21,540
5894,Smartwatch,Accessories,8,78.49,2024-06-20,533
5895,Running Shoes,Shoe,8,52.86,2024-03-31,534
5896,Running Shoes,Shoe,4,65.75,2024-06-11,536
5897,Jeans,Clothing,9,65.78,2024-10-11,533
5898,Leather Belt,Accessories,1,68.75,2024-01-06,521
5899,Hoodie,Clothing,5,41.82,2024-08-31,539
5900,Knee Length Shorts,Clothing,5,40.15,2024-12-06,505
5901,Running Shoes,Shoe,5,5.44,2024-06-07,545
5902,Sunglasses,Accessories,8,19.65,2024-05-02,513
5903,Cotton T-Shirt,Clothing,9,95.33,2024-12-25,540
5904,Jacket,Clothing,3,85.03,2024-07-06,517
5905,Cap,Accessories,9,31.14,2024-01-14,510
5906,Socks,Accessories,8,43.11,2024-03-10,510
5907,Shirt,Clothing,3,94.29,2024-05-18,502
5908,Cotton T-Shirt,Clothing,2,28.79,2024-12-23,538
5909,Running Shoes,Shoe,4,55.59,2024-11-20,521
5910,Cap,Accessories,2,7.1,2024-03-19,501
5911,Jacket,Clothing,4,63.87,2024-10-20,530
5912,Knee Length Shorts,Clothing,5,93.36,2024-11-13,518
5913,Running Shoes,Shoe,2,89.05,2024-03-20,535
5914,Cap,Accessories,8,52.69,2024-05-25,539
5915,Jeans,Clothing,1,66.72,2024-08-12,548
5916,Golf Shoes,Shoe,3,59.13,2024-08-14,522
5917,Cap,Accessories,7,11.36,2024-06-28,503
5918,Hoodie,Clothing,1,20.08,2024-01-24,506
5919,Cap,Accessories,2,96.56,2024-04-08,536
5920,Golf Shoes,Shoe,3,29.32,2024-09-26,516
5921,Cap,Accessories,2,41.52,2024-04-03,503
5922,Hoodie,Clothing,2,53.35,2024-10-06,536
5923,Jeans,Clothing,6,98.02,2024-09-25,511
5924,Jeans,Clothing,7,70.55,2024-05-26,517
5925,Canvas Shoes,Shoe,6,64.81,2024-10-11,519
5926,Knee Length Shorts,Clothing,6,54.82,2024-01-22,508
5927,Running Shoes,Shoe,9,71.56,2024-01-02,514
5928,Canvas Shoes,Shoe,8,68.08,2024-04-12,526
5929,Knee Length Shorts,Clothing,8,90.77,2024-02-05,548
5930,Running Shoes,Shoe,6,56.47,2024-10-20,525
5931,Shirt,Clothing,5,45.04,2024-09-30,548
5932,Shirt,Clothing,9,81.68,2024-02-20,510
5933,Smartwatch,Accessories,2,80.98,2024-05-22,532
5934,Socks,Accessories,7,21.13,2024-01-17,515
5935,Knee Length Shorts,Clothing,6,27.5,2024-03-17,504
5936,Jacket,Clothing,7,96.07,2024-10-04,528
5937,Sunglasses,Accessories,4,47.19,2024-05-02,504
5938,Canvas Shoes,Shoe,9,54.37,2024-12-11,513
5939,Cotton T-Shirt,Clothing,7,34.47,2024-06-22,512
5940,Socks,Accessories,2,50.7,2024-05-11,515
5941,Socks,Accessories,4,75.62,2024-09-19,529
5942,Running Shoes,Shoe,5,50.82,2024-09-27,523
5943,Cotton T-Shirt,Clothing,2,34.9,2024-07-26,513
5944,Running Shoes,Shoe,8,14.12,2024-10-22,538
5945,Golf Shoes,Shoe,1,93.18,2024-08-13,546
5946,Socks,Accessories,3,87.81,2024-07-07,535
5947,Sunglasses,Accessories,1,80.18,2024-12-23,540
5948,Knee Length Shorts,Clothing,5,70.94,2024-05-23,512
5949,Shirt,Clothing,8,53.97,2024-12-19,530
5950,Golf Shoes,Shoe,7,90.25,2024-09-07,546
5951,Cotton T-Shirt,Clothing,9,80.21,2024-09-01,505
5952,Jacket,Clothing,2,82.52,2024-01-18,502
5953,Sunglasses,Accessories,8,34.41,2024-07-21,542
5954,Golf Shoes,Shoe,8,45.23,2024-07-22,530
5955,Cap,Accessories,6,72.15,2024-01-02,535
5956,Golf Shoes,Shoe,3,40.25,2024-02-23,510
5957,Golf Shoes,Shoe,2,51.93,2024-06-14,509
5958,Golf Shoes,Shoe,8,66.42,2024-12-18,517
5959,Golf Shoes,Shoe,6,46.59,2024-11-24,538
5960,Hoodie,Clothing,4,80.34,2024-05-22,530
5961,Running Shoes,Shoe,5,16.05,2024-04-01,541
5962,Smartwatch,Accessories,5,73.22,2024-01-08,535
5963,Golf Shoes,Shoe,9,18.79,2024-09-08,507
5964,Knee Length Shorts,Clothing,9,94.09,2024-04-09,512
5965,Leather Belt,Accessories,8,34.83,2024-02-08,542
5966,Smartwatch,Accessories,8,80.57,2024-05-15,534
5967,Sunglasses,Accessories,2,54.53,2024-12-27,549
5968,Knee Length Shorts,Clothing,3,13.65,2024-02-19,503
5969,Knee Length Shorts,Clothing,8,60.35,2024-03-23,533
5970,Golf Shoes,Shoe,5,91.66,2024-09-10,540
5971,Golf Shoes,Shoe,7,19.94,2024-07-14,513
5972,Jacket,Clothing,8,35.52,2024-01-27,511
5973,Cap,Accessories,6,46.72,2024-03-17,540
5974,Sunglasses,Accessories,5,31.13,2024-10-20,520
5975,Hoodie,Clothing,8,94.66,2024-09-11,531
5976,Golf Shoes,Shoe,1,40.86,2024-01-21,533
5977,Canvas Shoes,Shoe,1,67.52,2024-08-05,534
5978,Socks,Accessories,1,26.27,2024-02-14,509
5979,Smartwatch,Accessories,3,25.87,2024-06-30,507
5980,Socks,Accessories,6,21.71,2024-10-12,509
5981,Canvas Shoes,Shoe,6,46.31,2024-12-16,542
5982,Cotton T-Shirt,Clothing,5,55.62,2024-05-23,526
5983,Running Shoes,Shoe,7,6.02,2024-02-21,502
5984,Cap,Accessories,5,84.13,2024-09-07,505
5985,Running Shoes,Shoe,2,53.71,2024-04-15,549
5986,Cap,Accessories,4,19.93,2024-10-23,502
5987,Running Shoes,Shoe,1,11.39,2024-07-17,510
5988,Smartwatch,Accessories,7,11,2024-12-02,531
5989,Knee Length Shorts,Clothing,4,29.48,2024-10-06,533
5990,Running Shoes,Shoe,4,52.43,2024-05-27,544
5991,Cotton T-Shirt,Clothing,4,86.72,2024-04-12,547
5992,Hoodie,Clothing,3,90.78,2024-01-02,506
5993,Smartwatch,Accessories,8,84.07,2024-09-12,514
5994,Golf Shoes,Shoe,4,36.21,2024-02-29,514
5995,Socks,Accessories,8,34.12,2024-11-02,515
5996,Golf Shoes,Shoe,9,98.81,2024-03-31,533
5997,Golf Shoes,Shoe,1,69.72,2024-04-10,531
5998,Shirt,Clothing,4,33.97,2024-04-23,517
5999,Shirt,Clothing,6,36.26,2024-09-18,543
6000,Canvas Shoes,Shoe,8,46.29,2024-02-23,515
6001,Cap,Accessories,6,64.07,2024-07-06,520
6002,Leather Belt,Accessories,6,90.31,2024-01-27,548
6003,Golf Shoes,Shoe,4,23.84,2024-08-27,521
6004,Shirt,Clothing,9,13.02,2024-03-20,529
6005,Cap,Accessories,7,43.55,2024-07-08,509
6006,Smartwatch,Accessories,6,28.32,2024-11-14,529
6007,Cotton T-Shirt,Clothing,1,59.72,2024-12-20,544
6008,Knee Length Shorts,Clothing,2,71.43,2024-03-31,534
6009,Cap,Accessories,6,34.52,2024-02-04,547
6010,Jacket,Clothing,1,70.12,2024-02-27,509
6011,Cap,Accessories,5,37.6,2024-07-07,548
6012,Golf Shoes,Shoe,1,65.32,2024-09-09,530
6013,Golf Shoes,Shoe,3,65.14,2024-02-05,517
6014,Hoodie,Clothing,7,31.43,2024-12-23,504
6015,Sunglasses,Accessories,5,65.39,2024-04-01,540
6016,Leather Belt,Accessories,1,41.19,2024-02-25,532
6017,Sunglasses,Accessories,1,36.96,2024-03-07,532
6018,Socks,Accessories,8,32.48,2024-11-08,507
6019,Jacket,Clothing,9,37.84,2024-06-17,538
6020,Socks,Accessories,7,79.74,2024-10-13,532
6021,Golf Shoes,Shoe,3,28.29,2024-05-10,505
6022,Jeans,Clothing,6,69.79,2024-06-14,542
6023,Cotton T-Shirt,Clothing,3,90.56,2024-02-21,503
6024,Smartwatch,Accessories,4,38.29,2024-05-31,520
6025,Leather Belt,Accessories,4,7.8,2024-04-14,517
6026,Sunglasses,Accessories,3,7.34,2024-04-01,516
6027,Canvas Shoes,Shoe,6,18.25,2024-07-19,511
6028,Canvas Shoes,Shoe,5,15.45,2024-10-19,513
6029,Jeans,Clothing,9,76.07,2024-08-06,518
6030,Smartwatch,Accessories,9,33.01,2024-03-07,514
6031,Shirt,Clothing,3,66.99,2024-06-17,534
6032,Hoodie,Clothing,9,9.03,2024-10-31,512
6033,Golf Shoes,Shoe,3,33.1,2024-01-28,522
6034,Running Shoes,Shoe,4,27.24,2024-10-14,521
6035,Sunglasses,Accessories,1,31.3,2024-12-20,526
6036,Canvas Shoes,Shoe,5,23.12,2024-11-22,542
6037,Socks,Accessories,9,63.7,2024-02-01,539
6038,Hoodie,Clothing,2,67.95,2024-06-14,502
6039,Running Shoes,Shoe,4,19.1,2024-05-15,549
6040,Golf Shoes,Shoe,2,75.41,2024-03-08,516
6041,Golf Shoes,Shoe,8,28.75,2024-06-02,534
6042,Knee Length Shorts,Clothing,9,31.88,2024-11-21,511
6043,Shirt,Clothing,3,83.74,2024-10-30,519
6044,Running Shoes,Shoe,9,90.61,2024-04-05,530
6045,Socks,Accessories,6,83.35,2024-07-15,507
6046,Jacket,Clothing,6,19.04,2024-04-17,527
6047,Running Shoes,Shoe,7,99.93,2024-02-15,522
6048,Canvas Shoes,Shoe,5,68.85,2024-07-04,517
6049,Cap,Accessories,6,53.51,2024-11-18,515
6050,Cotton T-Shirt,Clothing,1,95.71,2024-10-11,509
6051,Smartwatch,Accessories,3,82.65,2024-03-23,512
6052,Canvas Shoes,Shoe,9,70.72,2024-05-17,508
6053,Shirt,Clothing,5,84.65,2024-11-22,502
6054,Leather Belt,Accessories,5,41.62,2024-08-24,549
6055,Cotton T-Shirt,Clothing,8,70.02,2024-11-16,548
6056,Running Shoes,Shoe,2,23.11,2024-05-24,516
6057,Canvas Shoes,Shoe,7,98.86,2024-10-04,503
6058,Cap,Accessories,9,60.95,2024-04-09,548
6059,Sunglasses,Accessories,7,82.35,2024-01-14,531
6060,Canvas Shoes,Shoe,5,43.7,2024-09-18,543
6061,Golf Shoes,Shoe,6,77.07,2024-02-16,526
6062,Hoodie,Clothing,4,41.8,2024-08-12,541
6063,Canvas Shoes,Shoe,7,61.05,2024-05-23,546
6064,Sunglasses,Accessories,1,78.92,2024-07-14,502
6065,Golf Shoes,Shoe,4,16.07,2024-10-16,530
6066,Golf Shoes,Shoe,3,38.89,2024-09-13,513
6067,Jacket,Clothing,4,56.77,2024-01-08,537
6068,Smartwatch,Accessories,1,36.73,2024-10-04,514
6069,Socks,Accessories,2,34.37,2024-11-19,501
6070,Running Shoes,Shoe,9,31.76,2024-10-16,532
6071,Cap,Accessories,7,26.64,2024-10-19,506
6072,Running Shoes,Shoe,6,85.65,2024-01-23,522
6073,Jacket,Clothing,2,92.75,2024-03-24,511
6074,Knee Length Shorts,Clothing,1,71.52,2024-09-11,549
6075,Hoodie,Clothing,2,7.85,2024-01-24,523
6076,Smartwatch,Accessories,7,79.69,2024-11-20,514
6077,Jacket,Clothing,2,55.53,2024-12-01,514
6078,Jeans,Clothing,3,77.02,2024-11-11,520
6079,Shirt,Clothing,8,46.55,2024-02-07,507
6080,Canvas Shoes,Shoe,7,8.92,2024-08-08,519
6081,Golf Shoes,Shoe,9,69.77,2024-08-01,526
6082,Golf Shoes,Shoe,4,47.19,2024-11-28,522
6083,Socks,Accessories,7,88.03,2024-03-25,506
6084,Canvas Shoes,Shoe,1,75.12,2024-01-04,513
6085,Running Shoes,Shoe,2,39.16,2024-07-13,510
6086,Socks,Accessories,7,73.79,2024-04-23,519
6087,Socks,Accessories,2,52.04,2024-08-02,531
6088,Leather Belt,Accessories,6,23.95,2024-12-01,510
6089,Hoodie,Clothing,9,44.89,2024-12-30,537
6090,Leather Belt,Accessories,5,26.14,2024-05-20,513
6091,Hoodie,Clothing,7,5.47,2024-06-15,517
6092,Leather Belt,Accessories,1,28.45,2024-10-13,505
6093,Smartwatch,Accessories,8,24.9,2024-11-30,521
